Goal,X,Y,C,Distance,Angle
0,18.0,69,19.0,22.577256254912818,0.271838152254586
0,9.0,36,14.0,13.119165369793917,0.41101006673332774
0,9.0,60,10.0,11.469633821530659,0.5296462355461417
0,20.0,41,9.0,21.799598620158125,0.3213172775937744
0,20.0,37,13.0,22.636309328156834,0.2988273475066449
0,21.0,39,11.0,23.180271784429102,0.2988423003378373
1,18.0,31,19.0,22.577256254912818,0.271838152254586
0,24.0,45,5.0,25.40870913682944,0.2838966163814666
0,21.0,59,9.0,22.81282534014584,0.308193299690588
0,13.0,40,10.0,15.11861435449691,0.4347254180747608
0,22.0,39,11.0,24.181242730678672,0.2877448652568952
0,7.0,56,6.0,8.320606949015197,0.7668402757191195
0,27.0,54,4.0,28.46897434049917,0.2546963687734535
1,7.0,70,20.0,14.933937859787685,0.2512332492285382
1,20.0,42,8.0,21.634232133357543,0.3260437354536846
0,11.0,55,5.0,11.998541578041891,0.5746282275003937
0,12.0,67,17.0,16.758952831248138,0.33206626567067177
0,29.0,42,8.0,30.89081578722064,0.23261917724626818
0,22.0,67,17.0,25.60688384009269,0.2574128756042204
0,10.0,68,18.0,15.720687007888682,0.31768371181991284
1,5.0,47,3.0,5.600446410778341,1.1334130108600122
1,7.0,56,6.0,8.320606949015197,0.7668402757191195
0,7.0,42,8.0,9.003471552684553,0.6717464204924444
0,7.0,29,21.0,15.503064213245072,0.23276899026498218
0,25.0,77,27.0,31.576336076245454,0.1929108206275765
0,12.0,76,26.0,21.080085388821363,0.21082786407246729
0,12.0,35,15.0,15.93180780702554,0.3663043742089903
0,4.0,53,3.0,4.63060471212994,1.3148001881795657
0,7.0,71,21.0,15.503064213245072,0.23276899026498218
0,9.0,38,12.0,12.253264871045593,0.4683200303619614
0,14.0,50,0.0,14.7,0.4880360972577503
0,12.0,39,11.0,14.487322043773307,0.4388737084624515
1,5.0,53,3.0,5.600446410778341,1.1334130108600122
0,21.0,66,16.0,24.379550857224586,0.2709888852947542
0,10.0,49,1.0,10.520099809412457,0.6686847657975241
0,19.0,37,13.0,21.665756391134835,0.30992371857352585
1,9.0,53,3.0,9.649093221645233,0.7147531635553958
0,14.0,36,14.0,17.288724649319857,0.3604273826581395
0,7.0,71,21.0,15.503064213245072,0.23276899026498218
0,14.0,40,10.0,16.072958657322552,0.413920005768173
0,20.0,38,12.0,22.401785643113364,0.3049000780893932
0,24.0,57,7.0,25.607469613376484,0.27964677433052354
0,26.0,66,16.0,29.213866570517503,0.23354382809639931
1,11.0,46,4.0,11.839024453053554,0.588192267514254
0,29.0,49,1.0,30.45693681248986,0.23913994080948214
0,26.0,54,4.0,27.423530042647684,0.26421562813855315
0,7.0,29,21.0,15.503064213245072,0.23276899026498218
0,12.0,34,16.0,16.33768649472746,0.34891490595427527
0,27.0,93,43.0,39.811116537972154,0.13129136876068864
0,13.0,62,12.0,15.721402609182173,0.40392351097823914
0,29.0,24,26.0,34.82545764236272,0.18373930376192424
1,7.0,41,9.0,9.393880987110705,0.6232345110872599
0,20.0,68,18.0,24.039342753078753,0.26586779578711206
0,10.0,58,8.0,11.717081547894082,0.5552607966192705
1,25.0,43,7.0,26.64141512757909,0.26923167489538213
0,9.0,46,4.0,9.80114789195633,0.6967688685774427
0,17.0,52,2.0,17.897276329095444,0.4024840245835908
0,20.0,39,11.0,22.18383420421276,0.3107019491679012
0,8.0,38,12.0,11.46298390472568,0.48035749383851156
0,24.0,65,15.0,27.02040895323385,0.25190974809159156
0,17.0,51,1.0,17.86183081321733,0.40397763645873547
0,10.0,59,9.0,12.019671376539376,0.5303396409372801
0,11.0,66,16.0,15.542281042369552,0.3548588071854964
0,25.0,69,19.0,29.01008445351375,0.22797859744767013
0,3.0,42,8.0,6.079679267856159,0.7744838280818499
0,19.0,30,20.0,23.811814294589148,0.25791147165338396
0,11.0,32,18.0,16.440574807469478,0.3179400488056638
0,50.0,66,16.0,53.52018310880485,0.1339865353094828
0,24.0,48,2.0,25.233509466580347,0.28771963983932014
0,21.0,28,22.0,26.281029279691467,0.23394553924240452
1,8.0,53,3.0,8.623369411082885,0.7896535819599936
0,14.0,42,8.0,15.592626462530292,0.4380367459389602
0,11.0,58,8.0,12.66658991204815,0.5218037806113346
0,15.0,42,8.0,16.586214155134982,0.4149516525809303
0,31.0,56,6.0,32.78280799443513,0.22083880351321364
0,21.0,48,2.0,22.08828875218721,0.3278840633485634
0,18.0,52,2.0,18.944656238633623,0.38087120766850147
0,20.0,52,2.0,21.040199618824914,0.34385123486521907
0,14.0,31,19.0,19.199283840810313,0.2941379108771195
0,7.0,45,5.0,8.036479328661276,0.8102769720462943
0,19.0,34,16.0,22.49805547152909,0.28810953405214074
0,17.0,76,26.0,24.58114114519503,0.2176443992827421
0,20.0,72,22.0,25.40649523251879,0.23856049115996103
0,8.0,72,22.0,16.58463143998081,0.23080912089374037
0,6.0,39,11.0,9.529559276272959,0.5372398447113629
0,11.0,56,6.0,12.190672663967318,0.5587877543959542
0,13.0,37,13.0,16.05381574579701,0.3881962225284794
0,9.0,66,16.0,14.052135069091813,0.35947975315199954
0,13.0,67,17.0,17.562032911938186,0.32654703564538545
0,27.0,38,12.0,29.40344367586899,0.23914323833670167
0,12.0,63,13.0,15.17110740849197,0.40228502943306477
1,11.0,62,12.0,13.93709080116794,0.43731158474742216
0,19.0,68,18.0,23.127743080551546,0.2730351404249318
0,16.0,56,6.0,17.24673882216577,0.40856918354554417
0,32.0,21,29.0,38.52638706133759,0.1656805872504552
0,22.0,62,12.0,24.381345327934635,0.2831878014924241
0,13.0,56,6.0,14.196214284097012,0.48821070949377143
0,19.0,66,16.0,22.49805547152909,0.28810953405214074
0,23.0,29,21.0,27.740674108608104,0.22966225809715926
0,24.0,51,1.0,25.208381542653626,0.2882739729481942
1,21.0,50,0.0,22.05,0.3289734362229828
0,12.0,44,6.0,13.189768762188365,0.5213741842885677
0,19.0,60,10.0,20.98219483276237,0.3296328129599388
0,6.0,52,2.0,6.432728814430155,1.025372627090774
0,5.0,54,4.0,5.858540773947041,1.07215014489556
0,26.0,31,19.0,29.963519486201882,0.2222206349379769
0,55.0,52,2.0,57.76463018145273,0.1265202632160044
0,17.0,35,15.0,20.339247773700976,0.3155146519967378
0,7.0,33,17.0,13.271209439986997,0.3193088176827172
0,13.0,49,1.0,13.665467427058616,0.5228832076788991
0,13.0,38,12.0,15.721402609182173,0.40392351097823914
0,9.0,51,1.0,9.472328119316812,0.7362608907549515
1,3.0,63,13.0,9.018037480516478,0.3272370360387149
0,15.0,49,1.0,15.763406992144814,0.4559455575313209
0,10.0,39,11.0,12.703247616259395,0.47905113154716705
0,17.0,72,22.0,22.87165276056805,0.250938916849828
0,23.0,55,5.0,24.367704036285403,0.29565803943299857
0,7.0,36,14.0,11.697542476947882,0.41103848550828037
0,27.0,48,2.0,28.379790344539195,0.2562565405951368
0,12.0,43,7.0,13.396361446303246,0.5069724665686698
0,18.0,48,2.0,18.944656238633623,0.38087120766850147
0,12.0,75,25.0,20.562648175757907,0.22157235236141123
0,11.0,37,13.0,14.311009747743169,0.415932290325356
0,18.0,40,10.0,19.98649544067193,0.344098301997064
0,15.0,53,3.0,15.87025519643588,0.45032685635196196
1,12.0,68,18.0,17.19447585708852,0.3158311044591509
0,13.0,32,18.0,17.97811169172113,0.3119750682558491
0,25.0,65,15.0,28.002232053891703,0.2443284781658152
0,8.0,71,21.0,16.027554398597438,0.2473593957795706
1,12.0,50,0.0,12.6,0.5653932311874568
0,23.0,39,11.0,25.18620654247082,0.2773522957093748
1,13.0,50,0.0,13.65,0.5239396375264456
0,30.0,73,23.0,34.867642593097685,0.18947294251030472
0,25.0,38,12.0,27.384347719089458,0.2552049744911656
0,25.0,49,1.0,26.258046385822386,0.276906479649689
0,26.0,46,4.0,27.423530042647684,0.26421562813855315
0,20.0,48,2.0,21.040199618824914,0.34385123486521907
0,20.0,52,2.0,21.040199618824914,0.34385123486521907
0,4.0,42,8.0,6.684309986827362,0.7766862454976036
0,7.0,40,10.0,9.811855074347562,0.5757983344575113
0,9.0,66,16.0,14.052135069091813,0.35947975315199954
0,20.0,61,11.0,22.18383420421276,0.3107019491679012
0,7.0,30,20.0,14.933937859787685,0.2512332492285382
0,8.0,72,22.0,16.58463143998081,0.23080912089374037
0,13.0,40,10.0,15.11861435449691,0.4347254180747608
0,20.0,54,4.0,21.160340261914506,0.34014177905248677
0,12.0,60,10.0,14.177799547179385,0.4569083224019794
0,21.0,74,24.0,27.01041465805366,0.2216711911373645
0,9.0,54,4.0,9.80114789195633,0.6967688685774427
0,22.0,46,4.0,23.245859846432868,0.31049489894234183
0,11.0,72,22.0,18.381852463775246,0.2548783522683089
0,22.0,64,14.0,24.827806991355477,0.27338566993338587
0,25.0,28,22.0,29.89234851931176,0.2149409504675732
0,17.0,29,21.0,22.470981286984333,0.2598086117583337
0,14.0,67,17.0,18.390010875472587,0.31991607427082147
0,22.0,65,15.0,25.07334241779504,0.2682012800212975
0,12.0,68,18.0,17.19447585708852,0.3158311044591509
0,19.0,44,6.0,20.327628981265867,0.3501973828101036
0,25.0,30,20.0,29.292703869735206,0.22367950828689226
0,28.0,61,11.0,30.256941352357476,0.23418941262179635
0,23.0,25,25.0,29.108160367841865,0.2088994268390059
0,19.0,67,17.0,22.805810663074443,0.280596899650947
0,21.0,45,5.0,22.288225591105274,0.32227713984129003
0,27.0,57,7.0,28.71280202279116,0.2505002147733271
1,4.0,33,17.0,11.821273197079915,0.2386912971488724
0,7.0,68,18.0,13.817108959547216,0.29428099981910055
0,21.0,50,0.0,22.05,0.3289734362229828
0,17.0,50,0.0,17.85,0.40447783762626216
0,17.0,41,9.0,18.78416886636191,0.3674420847340529
0,5.0,28,22.0,15.23326951117192,0.17397794480936735
0,18.0,37,13.0,20.702958725747386,0.3216256265342819
0,4.0,56,6.0,5.73149195236284,1.0066170399962953
0,5.0,32,18.0,12.823903461894899,0.24912252567008486
0,7.0,64,14.0,11.697542476947882,0.41103848550828037
0,19.0,42,8.0,20.616558878726586,0.34090504325956533
0,7.0,36,14.0,11.697542476947882,0.41103848550828037
0,12.0,50,0.0,12.6,0.5653932311874568
0,9.0,67,17.0,14.53977303811858,0.3360930094197185
0,32.0,19,31.0,39.178852714187535,0.160255640878457
0,26.0,31,19.0,29.963519486201882,0.2222206349379769
1,11.0,67,17.0,15.984523765192382,0.33596709169430355
1,13.0,60,10.0,15.11861435449691,0.4347254180747608
1,12.0,37,13.0,15.17110740849197,0.40228502943306477
0,9.0,75,25.0,18.798005213319843,0.20073106469545723
0,17.0,31,19.0,21.705874780805313,0.2780501185162574
1,10.0,59,9.0,12.019671376539376,0.5303396409372801
1,13.0,49,1.0,13.665467427058616,0.5228832076788991
0,26.0,43,7.0,27.6765695128569,0.2595395791252513
0,7.0,46,4.0,7.796313231265146,0.848710701766978
0,22.0,43,7.0,23.543842082378994,0.302978288145022
0,18.0,45,5.0,19.17739554788397,0.3722014026013878
1,19.0,68,18.0,23.127743080551546,0.2730351404249318
0,7.0,64,14.0,11.697542476947882,0.41103848550828037
0,24.0,60,10.0,26.024795868555817,0.2710152135563174
0,32.0,51,1.0,33.60628661426311,0.21692196837260594
0,29.0,58,8.0,30.89081578722064,0.23261917724626818
0,19.0,72,22.0,24.545722641633514,0.2429962259943182
1,6.0,29,21.0,15.03371211644017,0.21358878179238977
0,21.0,68,18.0,24.961820847045594,0.25879487048867217
0,31.0,54,4.0,32.65367513772377,0.2225534623258016
0,28.0,49,1.0,29.40718449630974,0.24758725636527962
0,11.0,34,16.0,15.542281042369552,0.3548588071854964
0,13.0,69,19.0,18.407742936058185,0.2978805122246868
0,7.0,32,18.0,13.817108959547216,0.29428099981910055
0,22.0,37,13.0,24.597001849819016,0.27839123167800706
1,11.0,34,16.0,15.542281042369552,0.3548588071854964
0,17.0,40,10.0,18.996644440532123,0.35967403685627447
1,13.0,36,14.0,16.40525830336115,0.372468920683269
1,33.0,34,16.0,36.17709910979597,0.19335478144994905
0,25.0,50,0.0,26.25,0.27707090738427936
0,26.0,52,2.0,27.33093485411723,0.2659570648751348
0,15.0,36,14.0,18.189901044260797,0.3483365427834284
1,7.0,64,14.0,11.697542476947882,0.41103848550828037
1,10.0,59,9.0,12.019671376539376,0.5303396409372801
0,23.0,30,20.0,27.426674971640292,0.23485320035665017
1,13.0,67,17.0,17.562032911938186,0.32654703564538545
0,11.0,69,19.0,16.909316958410827,0.3008128276935503
0,13.0,53,3.0,13.788582233137678,0.5145691046572908
0,12.0,26,24.0,20.052929960482086,0.2329605153822246
0,12.0,48,2.0,12.666885963013955,0.5601772375647676
0,12.0,42,8.0,13.63084736911099,0.4912343711700846
0,27.0,30,20.0,31.188499482982508,0.2130378993837282
0,26.0,35,15.0,28.988834057271088,0.2371066626243148
0,12.0,37,13.0,15.17110740849197,0.40228502943306477
1,17.0,52,2.0,17.897276329095444,0.4024840245835908
0,26.0,38,12.0,28.392428568194024,0.24693951612773496
0,27.0,52,2.0,28.379790344539195,0.2562565405951368
0,17.0,50,0.0,17.85,0.40447783762626216
0,19.0,41,9.0,20.790021645010377,0.33549107635293407
0,10.0,67,17.0,15.243113199081087,0.33759032764216496
0,8.0,47,3.0,8.623369411082885,0.7896535819599936
0,9.0,64,14.0,13.119165369793917,0.41101006673332774
0,10.0,33,17.0,15.243113199081087,0.33759032764216496
0,10.0,68,18.0,15.720687007888682,0.31768371181991284
0,20.0,48,2.0,21.040199618824914,0.34385123486521907
0,22.0,25,25.0,28.24309650162319,0.21235189510227193
0,18.0,34,16.0,21.572436116489023,0.2970409276906882
1,9.0,39,11.0,11.850105484762572,0.49865017428260083
0,5.0,48,2.0,5.408558033339386,1.179460127203922
0,9.0,35,15.0,13.578107379160027,0.3844644915514975
0,6.0,41,9.0,8.59723792854426,0.651159162376933
0,10.0,31,19.0,16.210259097250727,0.2989701177834974
0,22.0,36,14.0,24.827806991355477,0.27338566993338587
0,9.0,45,5.0,9.993247720335965,0.6747302235506376
0,14.0,68,18.0,18.78776197422141,0.30686081917077107
0,9.0,35,15.0,13.578107379160027,0.3844644915514975
0,11.0,36,14.0,14.704166076320002,0.39495477964297176
0,17.0,65,15.0,20.339247773700976,0.3155146519967378
0,6.0,48,2.0,6.432728814430155,1.025372627090774
0,13.0,38,12.0,15.721402609182173,0.40392351097823914
0,11.0,32,18.0,16.440574807469478,0.3179400488056638
1,7.0,64,14.0,11.697542476947882,0.41103848550828037
0,24.0,42,8.0,25.73091525772062,0.2770529894750666
0,21.0,47,3.0,22.136056559378414,0.3265320893929211
0,17.0,47,3.0,17.956196701974505,0.4000177485012383
0,27.0,44,6.0,28.616996697766872,0.25213698550662195
0,20.0,35,15.0,23.153023560649697,0.2860416529651169
0,20.0,69,19.0,24.36231721327017,0.25902377958115674
0,26.0,38,12.0,28.392428568194024,0.24693951612773496
0,13.0,55,5.0,14.031571544199888,0.49864447723339733
1,4.0,51,1.0,4.25,1.4201477008546248
0,31.0,41,9.0,33.07151342167455,0.2170742802888684
0,13.0,55,5.0,14.031571544199888,0.49864447723339733
0,9.0,34,16.0,14.052135069091813,0.35947975315199954
1,2.0,50,0.0,2.1,2.0997730918933617
0,31.0,40,10.0,33.19265732055811,0.21552247989627846
0,8.0,34,16.0,13.368619973654724,0.3560705838299028
0,24.0,60,10.0,26.024795868555817,0.2710152135563174
0,18.0,52,2.0,18.944656238633623,0.38087120766850147
1,6.0,48,2.0,6.432728814430155,1.025372627090774
0,11.0,76,26.0,20.469794820661978,0.2054957580229888
0,11.0,35,15.0,15.115058716392735,0.37455292140405577
0,12.0,44,6.0,13.189768762188365,0.5213741842885677
0,10.0,36,14.0,13.894603268895446,0.40423785554982494
1,13.0,40,10.0,15.11861435449691,0.4347254180747608
0,13.0,32,18.0,17.97811169172113,0.3119750682558491
0,30.0,64,14.0,32.788107600165034,0.2138658548659214
0,11.0,30,20.0,17.38972397710786,0.28459853384550277
0,17.0,68,18.0,21.342738812064397,0.2873574896602006
0,12.0,67,17.0,16.758952831248138,0.33206626567067177
0,14.0,25,25.0,21.912382344236327,0.2265768519190168
0,23.0,70,20.0,27.426674971640292,0.23485320035665017
1,13.0,61,11.0,15.409250468468608,0.41949264517163204
0,37.0,29,21.0,41.178210257367915,0.1674653895652076
0,6.0,56,6.0,7.409453421137082,0.83798122500839
0,21.0,60,10.0,22.98809474488915,0.3036819004236065
1,8.0,54,4.0,8.793179174792243,0.7659735007631507
0,17.0,38,12.0,19.479797226870716,0.3428393688609002
0,13.0,46,4.0,13.895412912180769,0.5074894297819179
0,17.0,59,9.0,18.78416886636191,0.3674420847340529
0,28.0,61,11.0,30.256941352357476,0.23418941262179635
0,31.0,40,10.0,33.19265732055811,0.21552247989627846
0,22.0,49,1.0,23.10914321215739,0.31403211774890216
0,37.0,17,33.0,44.37820410967528,0.14437580904272926
0,22.0,71,21.0,26.83155791227934,0.23490672102192373
0,25.0,48,2.0,26.282170762705277,0.2764143353960685
0,15.0,62,12.0,17.575622321841124,0.371980340303136
0,11.0,68,18.0,16.440574807469478,0.3179400488056638
0,24.0,67,17.0,27.516222487834334,0.2431141328477867
0,14.0,56,6.0,15.20855022676389,0.45868567606362104
0,11.0,45,5.0,11.998541578041891,0.5746282275003937
0,26.0,70,20.0,30.23722870899382,0.21828520037858615
0,5.0,70,20.0,14.020074892809953,0.2068089192105259
0,29.0,66,16.0,32.177049274288656,0.2147401187931269
0,16.0,35,15.0,19.42427604828556,0.325884155321079
0,5.0,57,7.0,6.947301634447723,0.8339361238945006
0,20.0,46,4.0,21.160340261914506,0.34014177905248677
0,23.0,46,4.0,24.28955536851179,0.297495169973793
0,26.0,64,14.0,28.77672670753225,0.240537542162153
0,10.0,54,4.0,10.817116066678771,0.6382251862369708
0,10.0,35,15.0,14.3287298809071,0.380925130447818
0,26.0,36,14.0,28.77672670753225,0.240537542162153
0,19.0,54,4.0,20.118710197226857,0.35713754220508825
0,9.0,67,17.0,14.53977303811858,0.3360930094197185
0,15.0,33,17.0,19.239672554386157,0.31255764826376803
0,9.0,51,1.0,9.472328119316812,0.7362608907549515
1,8.0,44,6.0,9.26120942425988,0.7042514439477467
0,5.0,67,17.0,12.23376475170256,0.2748761318721257
1,2.0,46,4.0,3.342154993413681,1.7145799379756579
0,11.0,61,11.0,13.583997938751317,0.458874034466134
0,13.0,58,8.0,14.606933285258751,0.46338573138626593
1,13.0,48,2.0,13.711765021323842,0.5197369931737656
0,26.0,59,9.0,27.91975107338889,0.25515723613473873
0,12.0,70,20.0,18.10414317221337,0.28538343785592213
0,24.0,55,5.0,25.40870913682944,0.2838966163814666
0,27.0,57,7.0,28.71280202279116,0.2505002147733271
0,31.0,19,31.0,38.28217600920825,0.16263127760880525
0,31.0,20,30.0,37.944070683046114,0.16551690727328486
0,11.0,50,0.0,11.55,0.6137460607827115
0,9.0,35,15.0,13.578107379160027,0.3844644915514975
0,11.0,66,16.0,15.542281042369552,0.3548588071854964
0,6.0,72,22.0,15.626259949200897,0.19722523191191269
0,9.0,71,21.0,16.60195771588399,0.2579165948692716
1,9.0,32,18.0,15.039697470361562,0.3142956852066102
0,10.0,38,12.0,13.080137613954985,0.45351561115002464
0,13.0,40,10.0,15.11861435449691,0.4347254180747608
1,11.0,59,9.0,12.947007376224052,0.5014474542557615
0,24.0,60,10.0,26.024795868555817,0.2710152135563174
1,15.0,57,7.0,16.394053800082517,0.42407042714928733
0,24.0,59,9.0,25.870108233248658,0.2741694777961256
0,24.0,64,14.0,26.79272289260649,0.2561036095715717
0,11.0,61,11.0,13.583997938751317,0.458874034466134
0,10.0,73,23.0,18.268894328885914,0.235469255366503
0,10.0,61,11.0,12.703247616259395,0.47905113154716705
0,26.0,63,13.0,28.577832318074794,0.2438204823769422
0,17.0,54,4.0,18.038361899019545,0.3966126372830685
0,13.0,66,16.0,17.160492417177313,0.34153966032468785
0,20.0,68,18.0,24.039342753078753,0.26586779578711206
0,8.0,52,2.0,8.5,0.807278894490786
0,18.0,84,34.0,29.07954607623716,0.1647323627025554
1,13.0,52,2.0,13.711765021323842,0.5197369931737656
0,22.0,49,1.0,23.10914321215739,0.31403211774890216
1,10.0,45,5.0,10.991473968490304,0.6210728310993445
0,10.0,43,7.0,11.44344790699027,0.5790496767581794
0,19.0,34,16.0,22.49805547152909,0.28810953405214074
0,8.0,37,13.0,11.914801718870523,0.44610227378018025
0,11.0,67,17.0,15.984523765192382,0.33596709169430355
0,12.0,31,19.0,17.64319982316133,0.30025973949935153
0,10.0,71,21.0,17.22128044019956,0.26503529037733264
0,27.0,60,10.0,29.085606405918377,0.24427515281947337
0,5.0,31,19.0,13.419575254083117,0.22658931818991998
0,16.0,43,7.0,17.4052434628189,0.4016324095496548
0,17.0,43,7.0,18.420776313717074,0.38127381337400035
1,12.0,39,11.0,14.487322043773307,0.4388737084624515
0,20.0,48,2.0,21.040199618824914,0.34385123486521907
0,14.0,45,5.0,15.05498256392215,0.46730053223534024
0,18.0,50,0.0,18.9,0.3825663330715834
0,17.0,60,10.0,18.996644440532123,0.35967403685627447
0,31.0,64,14.0,33.79811385269894,0.2080044914320849
0,10.0,33,17.0,15.243113199081087,0.33759032764216496
0,11.0,33,17.0,15.984523765192382,0.33596709169430355
0,18.0,66,16.0,21.572436116489023,0.2970409276906882
0,13.0,59,9.0,14.85075755643462,0.4494261620364326
1,13.0,54,4.0,13.895412912180769,0.5074894297819179
0,13.0,37,13.0,16.05381574579701,0.3881962225284794
0,22.0,31,19.0,26.194131022043848,0.2462482602502879
0,19.0,64,14.0,21.92743715074792,0.3028190247267968
0,19.0,66,16.0,22.49805547152909,0.28810953405214074
0,14.0,54,4.0,14.928161306738348,0.47457492357511266
0,11.0,58,8.0,12.66658991204815,0.5218037806113346
1,6.0,57,7.0,7.771261158911081,0.7759378875324093
0,25.0,58,8.0,26.760091554402425,0.26691773044226424
0,9.0,38,12.0,12.253264871045593,0.4683200303619614
0,13.0,43,7.0,14.388363353766126,0.4763868532411363
0,13.0,36,14.0,16.40525830336115,0.372468920683269
0,14.0,42,8.0,15.592626462530292,0.4380367459389602
0,26.0,47,3.0,27.36955425285549,0.26522874968664184
0,26.0,34,16.0,29.213866570517503,0.23354382809639931
0,22.0,40,10.0,23.997083156083782,0.29203194868912696
0,18.0,55,5.0,19.17739554788397,0.3722014026013878
0,13.0,49,1.0,13.665467427058616,0.5228832076788991
0,4.0,47,3.0,4.63060471212994,1.3148001881795657
0,18.0,68,18.0,22.228360263411243,0.280229343638815
0,22.0,49,1.0,23.10914321215739,0.31403211774890216
0,24.0,67,17.0,27.516222487834334,0.2431141328477867
0,10.0,40,10.0,12.349089035228468,0.504787111082435
0,13.0,36,14.0,16.40525830336115,0.372468920683269
0,10.0,63,13.0,13.477852202780678,0.4284956183822145
0,10.0,32,18.0,15.720687007888682,0.31768371181991284
0,13.0,33,17.0,17.562032911938186,0.32654703564538545
0,21.0,64,14.0,23.853982895944235,0.28271739483462277
1,5.0,31,19.0,13.419575254083117,0.22658931818991998
0,10.0,58,8.0,11.717081547894082,0.5552607966192705
0,8.0,58,8.0,9.879271228182775,0.6307232983623592
0,29.0,28,22.0,33.640637627726385,0.19673738125909984
0,22.0,25,25.0,28.24309650162319,0.21235189510227193
0,14.0,61,11.0,16.346635739503096,0.4009753589018125
0,10.0,38,12.0,13.080137613954985,0.45351561115002464
0,15.0,42,8.0,16.586214155134982,0.4149516525809303
0,10.0,62,12.0,13.080137613954985,0.45351561115002464
0,28.0,48,2.0,29.42872746144488,0.24723403529212207
0,5.0,69,19.0,13.419575254083117,0.22658931818991998
1,11.0,49,1.0,11.568275584545868,0.612092356355344
0,14.0,49,1.0,14.71436373072244,0.4871742337477153
0,8.0,57,7.0,9.553140844769327,0.6684012104010006
0,3.0,61,11.0,7.813129974600448,0.45069259319868493
0,9.0,32,18.0,15.039697470361562,0.3142956852066102
0,8.0,27,23.0,17.148250639642516,0.21567089307558013
0,22.0,42,8.0,23.678048906107108,0.29967705742481254
0,20.0,67,17.0,23.72978086708767,0.27267478070201756
0,16.0,37,13.0,18.80538486710655,0.3468224014068655
1,8.0,52,2.0,8.5,0.807278894490786
0,17.0,66,16.0,20.658714868064763,0.3061401026557032
0,22.0,59,9.0,23.829236244579892,0.2960190429979611
0,22.0,36,14.0,24.827806991355477,0.27338566993338587
0,27.0,51,1.0,28.357450520101416,0.25664950874309495
0,11.0,57,7.0,12.413903495677738,0.541048218774014
0,25.0,75,25.0,30.872722588071174,0.20169352408056146
0,19.0,28,22.0,24.545722641633514,0.2429962259943182
0,6.0,55,5.0,7.088899773589692,0.8965302427131067
0,17.0,62,12.0,19.479797226870716,0.3428393688609002
0,18.0,58,8.0,19.60229578391266,0.35706179954140777
0,27.0,56,6.0,28.616996697766872,0.25213698550662195
0,25.0,62,12.0,27.384347719089458,0.2552049744911656
0,23.0,36,14.0,25.807605468156087,0.2645200348901634
0,11.0,69,19.0,16.909316958410827,0.3008128276935503
0,22.0,40,10.0,23.997083156083782,0.29203194868912696
0,31.0,75,25.0,36.380832865672545,0.17989293990566171
0,34.0,59,9.0,36.17613163399316,0.19907309663999914
0,11.0,56,6.0,12.190672663967318,0.5587877543959542
0,12.0,42,8.0,13.63084736911099,0.4912343711700846
0,8.0,38,12.0,11.46298390472568,0.48035749383851156
0,31.0,67,17.0,34.37448181427612,0.20119870150892155
0,9.0,40,10.0,11.469633821530659,0.5296462355461417
0,22.0,32,18.0,25.894014752448104,0.25186453602476694
0,9.0,60,10.0,11.469633821530659,0.5296462355461417
0,15.0,38,12.0,17.575622321841124,0.371980340303136
1,10.0,63,13.0,13.477852202780678,0.4284956183822145
0,25.0,50,0.0,26.25,0.27707090738427936
0,11.0,64,14.0,14.704166076320002,0.39495477964297176
0,4.0,68,18.0,12.431009613060397,0.21448423646990336
0,11.0,69,19.0,16.909316958410827,0.3008128276935503
1,14.0,54,4.0,14.928161306738348,0.47457492357511266
0,23.0,55,5.0,24.367704036285403,0.29565803943299857
0,15.0,20,30.0,25.066162450602604,0.1853370805803213
0,15.0,35,15.0,18.523633552842703,0.3363632929170542
0,26.0,44,6.0,27.577164466275356,0.26136221738691673
0,11.0,47,3.0,11.713453803212783,0.5991380823077989
0,20.0,75,25.0,26.553013011709236,0.21869132647796993
0,28.0,58,8.0,29.856322613476696,0.24037140820384412
1,12.0,47,3.0,12.75,0.5537770359226951
0,11.0,56,6.0,12.190672663967318,0.5587877543959542
0,20.0,47,3.0,21.090341391262495,0.34229622548457433
0,27.0,71,21.0,31.464980533920563,0.20936972062032283
0,12.0,63,13.0,15.17110740849197,0.40228502943306477
0,22.0,63,13.0,24.597001849819016,0.27839123167800706
0,25.0,48,2.0,26.282170762705277,0.2764143353960685
0,14.0,66,16.0,18.006943105369107,0.33324589215754935
0,18.0,68,18.0,22.228360263411243,0.280229343638815
0,27.0,71,21.0,31.464980533920563,0.20936972062032283
0,11.0,36,14.0,14.704166076320002,0.39495477964297176
0,16.0,70,20.0,21.242410409367388,0.27381239958635345
0,24.0,29,21.0,28.65942253430798,0.224459267479834
0,21.0,62,12.0,23.388939693795443,0.29371069986468024
0,12.0,59,9.0,13.891814136389819,0.4744514361613352
0,6.0,69,19.0,13.864072273325755,0.2523954192191739
0,28.0,28,22.0,32.69327147900619,0.2011435031488508
0,28.0,52,2.0,29.42872746144488,0.24723403529212207
0,9.0,48,2.0,9.538998899255622,0.7280729606989256
0,27.0,38,12.0,29.40344367586899,0.23914323833670167
0,27.0,41,9.0,28.947279664935703,0.24655853716809678
0,24.0,35,15.0,27.02040895323385,0.25190974809159156
0,13.0,72,22.0,19.768978223469215,0.2588043844534658
0,19.0,58,8.0,20.616558878726586,0.34090504325956533
0,17.0,59,9.0,18.78416886636191,0.3674420847340529
